NASA To Deploy Four Spacecraft To Study Magnetic Reconnection,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/lhz2eTbDJO4/story01.htm,"Zothecula writes: NASA has released a video depicting the initial deployment of an undertaking designed to study a phenomenon known as magnetic reconnection. ""Reconnection happens when magnetic field lines explosively realign and release massive bursts of energy, while hurling particles out at nearly the speed of light in all directions. Magnetic reconnection powers eruptions on the sun and &ndash; closer to home &ndash; it triggers the flow of material and energy from interplanetary space into near-Earth space."" The launch of the Magnetospheric Multiscale (MMS) mission will see four identical spacecraft deployed from a single Atlas V rocket, set to lift off from cape Canaveral, Florida, no earlier than March next year.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NASA+To+Deploy+Four+Spacecraft+To+Study+Magnetic+Reconnection%3A+http%3A%2F%2Fbit.ly%2F1vjX3uT""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F11%2F25%2F1926211%2Fnasa-to-deploy-four-spacecraft-to-study-magnetic-reconnection%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/11/25/1926211/nasa-to-deploy-four-spacecraft-to-study-magnetic-reconnection?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/11/25/1926211/nasa-to-deploy-four-spacecraft-to-study-magnetic-reconnection?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6182727&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d4f890/sc/23/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/a2.htm""><img src=""http://da.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/213968879994/u/49/f/647410/c/35028/s/40d4f890/sc/23/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/lhz2eTbDJO4"" height=""1"" width=""1""/>"
New GOP Leaders Embrace Science but Don't Hug Trees (Scientific American),http://news.feedzilla.com/en_us/stories/science/408991755?client_source=api&format=json,"Congress can be...chaotic. Last Thursday night, President Obama unveiled plans
for immigration reform, and literally challenged Congress to stop him.


-- Read more on ScientificAmerican.com

"
Officer Not Charged In Michael Brown Shooting,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Iz7vW_Jxxww/story01.htm,"An anonymous reader writes: A grand jury in Missouri has decided there is no probable cause to charge police officer Darren Wilson in the shooting death of Michael Brown. ""A grand jury of nine whites and three blacks had been meeting weekly since Aug. 20 to consider evidence. At least nine votes would have been required to indict Wilson. The Justice Department is conducting an investigation into possible civil rights violations that could result in federal charges."" Government officials and Brown's family are urging calm in Ferguson after the contentious protests that followed Brown's death.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Officer+Not+Charged+In+Michael+Brown+Shooting%3A+http%3A%2F%2Fbit.ly%2F1tfSyNt""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F11%2F25%2F044243%2Fofficer-not-charged-in-michael-brown-shooting%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/11/25/044243/officer-not-charged-in-michael-brown-shooting?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/11/25/044243/officer-not-charged-in-michael-brown-shooting?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6172529&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ce4df1/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597967507/u/49/f/647410/c/35028/s/40ce4df1/sc/7/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Iz7vW_Jxxww"" height=""1"" width=""1""/>"
One for every leg: scientists map centipede genome (reuters),http://news.feedzilla.com/en_us/stories/science/409045460?client_source=api&format=json,"LONDON (Reuters) - An international team of more than 100 researchers has
mapped the genome of the centipede and found that, while it easily outpaces
humans on number of legs, it falls short when it comes to genes.







"
Raspberry Pi-Powered Body Illusion Lets You Experience Parkinson's,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/UWcubDmNhFk/story01.htm,"hypnosec writes: Analogue, a theater/art group, has developed an interactive installation called ""Transports,"" powered by the Raspberry Pi, that lets you experience symptoms of Parkinson's disease. In the illusion, a person's mind is tricked into believing that his/her hand is the hand shown in a point-of-view video, and the motorized glove worn by the user gives the feeling of tremors associated with Parkinson's. The glove recreates tremors, the ones experienced by patients, at 6 hertz &ndash; the upper limit of what is experienced by people with Parkinson's disease. Users are asked to follow instructions fed through headphones while using the glove, which creates an illusion of a virtual limb. They are supposed to mimic the movements of a man on the screen and manipulate real cutlery as he does.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Raspberry+Pi-Powered+Body+Illusion+Lets+You+Experience+Parkinson's%3A+http%3A%2F%2Fbit.ly%2F1uSGxC3""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F11%2F25%2F0018244%2Fraspberry-pi-powered-body-illusion-lets-you-experience-parkinsons%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/11/25/0018244/raspberry-pi-powered-body-illusion-lets-you-experience-parkinsons?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/11/25/0018244/raspberry-pi-powered-body-illusion-lets-you-experience-parkinsons?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6171021&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40cd2e23/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597962684/u/49/f/647410/c/35028/s/40cd2e23/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/UWcubDmNhFk"" height=""1"" width=""1""/>"
Researchers Say the Tech Worker Shortage Doesn't Really Exist,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/QARO1r0yUbY/story01.htm,"Beeftopia sends this excerpt from an article at BusinessWeek: ""There&rsquo;s no evidence of any way, shape, or form that there&rsquo;s a shortage in the conventional sense,"" says Hal Salzman, a professor of planning and public policy at Rutgers University. ""They may not be able to find them at the price they want. But I&rsquo;m not sure that qualifies as a shortage, any more than my not being able to find a half-priced TV."" ... The real issue, say Salzman and others, is the industry&rsquo;s desire for lower-wage, more-exploitable guest workers, not a lack of available American staff. ""It seems pretty clear that the industry just wants lower-cost labor,"" Dean Baker, the co-director of the Center for Economic and Policy Research, wrote in an e-mail. A 2011 review (PDF) by the U.S. Government Accountability Office found that the H-1B visa program, which is what industry groups are lobbying to expand, had ""fragmented and restricted"" oversight that weakened its ostensible labor standards. ""Many in the tech industry are using it for cheaper, indentured labor,"" says Rochester Institute of Technology public policy associate professor Ron Hira, an EPI research associate and co-author of the book Outsourcing America.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Researchers+Say+the+Tech+Worker+Shortage+Doesn't+Really+Exist%3A+http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F0623241%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F0623241%2Fresearchers-say-the-tech-worker-shortage-doesnt-really-exist%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/25/0623241/researchers-say-the-tech-worker-shortage-doesnt-really-exist?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/25/0623241/researchers-say-the-tech-worker-shortage-doesnt-really-exist?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6173919&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d1e20d/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597986711/u/49/f/647410/c/35028/s/40d1e20d/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/QARO1r0yUbY"" height=""1"" width=""1""/>"
Revisiting Open Source Social Networking Alternatives,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/5UVl_yBRk74/story01.htm,"reifman writes Upstart social networking startup Ello burst on the scene in September with promises of a utopian, post-Facebook platform that respected user's privacy. I was surprised to see so many public figures and media entities jump on board &mdash; mainly because of what Ello isn't. It isn't an open source, decentralized social networking technology. It's just another privately held, VC-funded silo. Remember Diaspora? In 2010, it raised $200,641 on Kickstarter to take on Facebook with ""an open source personal web server to share all your stuff online."" Two years later, they essentially gave up, leaving their code to the open source community to carry forward. In part one of ""Revisiting Open Source Social Networking Alternatives,"" I revisit/review six open source social networking alternatives in search of a path forward beyond Facebook.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Revisiting+Open+Source+Social+Networking+Alternatives%3A+http%3A%2F%2Fbit.ly%2F1vjRegX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F189235%2Frevisiting-open-source-social-networking-alternatives%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/25/189235/revisiting-open-source-social-networking-alternatives?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/25/189235/revisiting-open-source-social-networking-alternatives?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6182121&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d4479c/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/213968877499/u/49/f/647410/c/35028/s/40d4479c/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/5UVl_yBRk74"" height=""1"" width=""1""/>"
Safer online shopping tips (CBS News),http://news.feedzilla.com/en_us/stories/science/409052543?client_source=api&format=json,"CNET.com's Sumi Das reports on some smart ways you can keep your information
secure while shopping online and on your phone.

"
Samsung Shows 'Eye Mouse' For People With Disabilities,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/46wED6wL7eI/story01.htm,"Samsung today announced a project among a group of its engineers to build an input device that allows people with limited mobility to operate a computer through eye movement alone. The EYECAN+ is a rectangular box that needs to be situated roughly 60-70cm away from a user's face. Once calibrated, it will superimpose a multifunction UI and track a user's eye movements to move the cursor where they want. Samsung says they won't be commercializing this device, but they'll soon be making the design open source for any company or organization who wants to start building them.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Samsung+Shows+'Eye+Mouse'+For+People+With+Disabilities%3A+http%3A%2F%2Fbit.ly%2F1vL5bWx""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F25%2F2056210%2Fsamsung-shows-eye-mouse-for-people-with-disabilities%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/25/2056210/samsung-shows-eye-mouse-for-people-with-disabilities?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/25/2056210/samsung-shows-eye-mouse-for-people-with-disabilities?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6183507&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d62931/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211598003491/u/49/f/647410/c/35028/s/40d62931/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/46wED6wL7eI"" height=""1"" width=""1""/>"
Slack Now Letting Employers Tap Workers' Private Chats,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/swBFVeq7ovI/story01.htm,"itwbennett writes: Chat app maker Slack is hoping to make inroads in the enterprise with a new paid plan that will include an optional feature called Compliance Exports that will let administrators access their team's communications, encompassing public and private messages. The tool is far-reaching, potentially including the edit history for workers' messages as well as messages workers have marked for deletion, if the supervisor so desires.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Slack+Now+Letting+Employers+Tap+Workers'+Private+Chats%3A+http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F0610250%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F0610250%2Fslack-now-letting-employers-tap-workers-private-chats%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/25/0610250/slack-now-letting-employers-tap-workers-private-chats?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/25/0610250/slack-now-letting-employers-tap-workers-private-chats?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6173785&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40cf6902/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597974244/u/49/f/647410/c/35028/s/40cf6902/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/swBFVeq7ovI"" height=""1"" width=""1""/>"
